objid,ra,dec,u,g,r,i,z,class
1237653440300318786,350.123961430377,-10.6408488065238,18.58672,18.38988,18.07672,17.94533,17.5235,QSO
1237655502424506627,255.970378496438,33.9293742034575,18.95232,18.77947,18.34876,18.10941,17.62657,QSO
1237653472517095450,41.9302367483878,-7.3172745798709,17.06374,17.0254,17.02569,17.14746,16.60998,QSO
1237655503496020008,253.470103100689,38.7617043292004,18.5147,18.43074,18.24905,18.25912,17.73887,QSO
1237653587946569952,124.515441601614,43.7450312742984,19.10545,18.88338,18.41771,18.18814,17.78973,QSO
1237653588483768486,124.643587161074,44.4768629528827,19.58578,19.07095,18.20868,17.80136,17.36213,QSO
1237653588483833921,124.92007970786,44.6137591356962,18.85141,18.68393,18.34032,18.18989,17.69626,QSO
1237653612648202395,141.233651562341,53.4945428804866,18.74306,18.55754,17.98684,17.69341,17.2758,QSO
1237655692480807180,230.589521878298,-1.74305840319695,18.93422,18.57492,18.19964,18.15607,17.63532,QSO
1237655693017678161,230.601880875711,-1.1440237021307,19.52947,19.38603,18.85744,18.68643,18.07831,QSO
1237655693020627266,237.283166042384,-0.958183375488737,19.24619,19.02888,18.64549,18.58321,18.25679,QSO
1237655693020954949,238.027464855346,-0.894276577674426,19.17035,18.71369,17.95276,17.66958,17.19107,QSO
1237655742403903556,215.015921322016,5.25295047378781,18.3364,18.14449,17.97293,17.9264,17.17663,QSO
1237653614258553027,138.884737557915,54.1143046291834,19.05577,19.20074,18.9503,18.88995,18.01585,QSO
1237653614258618404,139.147691995307,54.2408001897562,18.79131,18.72339,18.41388,18.24442,17.77292,QSO
1237653614795030556,137.276705604367,53.8445512994676,19.33349,18.76877,17.82203,17.38787,17.08231,QSO
1237655742948900961,233.563756610058,4.24031105784502,18.89971,18.74253,18.5735,18.43818,18.07133,QSO
1237655743478956181,218.029823318269,6.02319498202832,19.34646,18.77669,17.95914,17.59622,17.14779,QSO
1237653618007736497,159.227850015486,60.1917075952521,19.28497,19.14623,18.65974,18.4191,17.99436,QSO
1237653619081281606,157.726151924144,60.5908612182786,19.53163,19.1866,18.51851,18.1583,17.67685,QSO
1237653619083051122,165.622566070546,62.0419131236711,19.58418,19.23,18.749,18.60991,18.13414,QSO
1237653651304153100,14.2683576960261,14.2998331680813,18.61701,18.53279,18.32619,18.20952,17.73414,QSO
1237656240631644380,351.631025352893,13.5974187293081,19.10697,18.85401,18.36329,18.26898,17.73231,QSO
1237656240633413671,355.747338145177,13.7973589953318,17.78208,17.66176,17.32609,17.2209,16.81735,QSO
1237651224636751956,259.094087565015,55.2037269507545,18.28096,18.23811,17.81358,17.76632,17.21483,QSO
1237653652910244063,3.67309800957838,15.7334633528849,19.03381,18.81472,18.36388,18.13674,17.66416,QSO
1237653664723697753,153.925047357332,2.04015450536397,18.51895,18.45431,18.31011,18.19277,17.65129,QSO
1237656242242191610,351.430134414847,14.6697077665963,19.15292,18.97573,18.64413,18.54996,18.07112,QSO
1237656242242977878,353.320140556242,14.8177827271359,18.94414,18.70176,18.27761,18.20477,17.78195,QSO
1237653665258733836,149.761504362935,2.31843308722255,19.55481,19.44782,18.8774,18.66093,18.07171,QSO
1237656495108587675,348.031723154726,14.0370508338957,19.05881,18.94736,18.72197,18.56507,17.74589,QSO
1237656495650373721,359.642743681974,15.0002955117942,18.85773,18.58825,18.49156,18.52947,17.99174,QSO
1237656495650504777,359.956114412662,15.0751817069134,18.79733,18.51214,18.10658,18.02472,17.63814,QSO
1237656496725426323,2.72919742720461,15.9198178503424,19.24328,19.04414,18.76537,18.73357,18.04311,QSO
1237654028714573876,163.894325300011,1.48055477125881,18.58473,18.34982,18.09044,17.96022,17.43948,QSO
1237656529994842282,264.338120983693,55.0560218486402,18.69673,18.49958,18.08518,17.90851,17.49226,QSO
1237656536974688416,333.498765154014,-9.64908392893346,19.45668,19.31031,18.92781,18.84357,18.30996,QSO
1237654030330495081,175.960992106591,2.81410811698817,19.12591,19.03209,18.52444,18.35201,17.85471,QSO
1237654030862712899,165.361124672753,3.17678547188982,18.32954,17.98826,17.77596,17.66663,17.17755,QSO
1237655470208188543,225.327191680939,2.82422544075126,19.22601,18.82948,18.02091,17.59685,17.20057,QSO
1237655471823257822,251.607015236911,35.2370165263486,19.34049,19.15176,18.73602,18.53901,18.1858,QSO
1237652600112218238,344.607821103944,-8.99722837476692,19.44676,19.34624,18.98946,18.66414,18.63309,QSO
1237652600643911688,332.717866888592,-7.79469598889296,18.28581,18.18438,17.6782,17.25151,17.06491,QSO
1237655472901521944,259.170791545436,27.0955912269094,19.4574,19.15132,18.66332,18.27448,18.18239,QSO
1237655473434722318,254.382405980534,34.4331494806777,19.06611,18.56796,18.1329,17.78301,17.72542,QSO
1237655474503811080,247.121577882712,43.4968123649246,18.73931,18.61201,18.21544,17.97706,17.69272,QSO
1237652629099053069,1.04500428145923,-10.7575217880014,18.0585,17.82765,17.56434,17.34938,17.26525,QSO
1237655495445250365,209.355082163401,-1.80664652534581,19.55867,18.2467,17.2378,16.78631,16.55735,QSO
1237652899152068693,33.7865896475545,-9.97811552482303,19.23027,18.57458,17.74615,17.32564,17.01786,QSO
1237652899152068704,33.8196836709079,-10.0018692123508,18.80905,18.53922,18.11782,17.90088,17.57231,QSO
1237655498666999997,209.437667835107,-2.45887433057289,19.12374,18.74702,18.1497,17.68877,17.63997,QSO
1237652899152461867,34.6659791128964,-9.78450970010826,19.44278,18.99401,18.33084,17.92239,17.66527,QSO
1237652899153838121,37.8441484469422,-9.64485896287621,19.07412,18.69616,18.13341,17.72996,17.5814,QSO
1237655499200135193,200.969805392687,-2.01715684406515,18.45679,18.22049,17.8173,17.43058,17.39503,QSO
1237655499200790726,202.466624485051,-2.05874066102777,18.57872,18.30339,17.92266,17.61922,17.37202,QSO
1237652899158687912,49.044562346566,-8.46217226690411,19.4043,18.83787,17.95856,17.49335,17.31935,QSO
1237652899160326277,52.8151350391953,-8.00427537584063,19.46187,19.1357,18.7294,18.47337,18.4153,QSO
1237655501887766771,255.613450064677,33.4412840448615,18.62872,18.41299,18.05812,17.66809,17.73909,QSO
1237652899161374764,55.1789064329182,-7.52375655303889,16.84738,16.95315,16.88727,16.46591,16.61178,QSO
1237652899164455135,62.2380889408087,-6.67055409066603,18.94294,18.46789,17.63044,17.1197,16.88634,QSO
1237652899695099986,48.0383590209585,-8.17051206874288,17.73145,17.48546,17.24495,17.17418,16.84779,QSO
1237652900212572184,3.10008212148375,-10.3740317643136,17.31276,17.17559,16.90166,16.52043,16.65044,QSO
1237652900218994750,17.9168026925622,-9.97637616926641,19.56108,18.98571,18.09856,17.60826,17.33435,QSO
1237652900226596980,35.6061666969798,-9.04959979032961,19.00573,18.84565,18.4667,18.20533,18.07447,QSO
1237655693552189714,225.180662079362,-0.972445024866818,18.5481,18.06316,17.39474,16.95547,16.73687,QSO
1237655742409474282,227.754334195933,4.44944618674181,18.61771,18.14434,17.40526,16.95884,16.71264,QSO
1237652900238131385,61.9853360417369,-5.7992044869906,19.51312,19.13592,18.53443,18.17065,17.86409,QSO
1237652900744134820,350.83309726002,-9.62129101473799,19.3796,19.02153,18.15507,17.68872,17.3812,QSO
1237652900772315367,55.7329261770624,-6.22341527408823,19.5411,18.86421,18.15258,17.70657,17.48145,QSO
1237652900773101607,57.5465433024317,-6.08377212013716,18.24931,17.96882,17.66735,17.46796,17.28122,QSO
1237652901303091283,41.7816572559169,-7.46733758252019,19.43278,19.24923,18.69071,18.37644,17.94148,QSO
1237656240634003502,357.127647170939,13.8112587627563,18.52432,18.4044,17.95591,17.61568,17.36417,QSO
1237656240634134576,357.501153587178,13.7592474449016,18.33387,18.13342,17.82143,17.38334,17.37194,QSO
1237652901825282110,7.90132301301499,-8.97466064582238,19.12857,18.94798,18.36348,17.94508,17.74363,QSO
1237652901827641352,13.3700463134893,-8.96532354543334,18.04729,17.82919,17.53613,17.41805,17.1307,QSO
1237652901844877493,53.0511386723935,-5.84520105080679,19.25983,19.0321,18.70415,18.51466,18.15869,QSO
1237656241707942072,357.571115435932,14.7081372104699,18.92514,18.59002,17.90609,17.56757,17.31903,QSO
1237656241708531826,358.975845679689,14.614573596198,18.5653,18.36372,17.88359,17.89398,17.64371,QSO
1237656242242453568,352.031801187433,14.7018176949409,19.03499,18.8098,18.38937,17.95796,17.87223,QSO
1237652933497585930,320.349604753855,-8.21967024631933,18.98662,18.56147,18.0713,17.84379,17.55297,QSO
1237652935108067758,320.204517340496,-6.9661076157373,18.76254,18.48636,18.11338,17.97108,17.65712,QSO
1237656242776834264,346.120047730577,14.8822276319148,18.88695,18.48239,17.76481,17.25316,16.98382,QSO
1237656243310690582,338.974522608924,14.4681871914872,19.28443,19.16469,18.94018,18.78492,18.49487,QSO
1237652944241885403,343.048980187061,14.6900916806037,18.96573,18.94173,18.51091,18.14974,18.06444,QSO
1237656495653716096,7.49597370525044,15.1381042469117,18.69183,18.21979,17.669,17.26708,17.1092,QSO
1237656496179970247,342.379132656431,14.3375924460113,19.50184,17.88056,16.7118,16.15428,15.78324,QSO
1237652944242344112,344.049258983884,14.8498865520301,19.33681,19.11537,18.42198,18.12522,17.80973,QSO
1237652946916016184,2.26892374769555,-10.5746379339584,17.78725,17.73998,17.71884,17.50498,17.5237,QSO
1237652947451248720,358.409685187417,-9.95530140196578,18.46828,18.07503,17.39444,16.92515,16.74841,QSO
1237652947455901723,9.23824301452987,-10.1362916598123,17.71193,17.45181,16.92711,16.49371,16.35839,QSO
1237652947459833943,18.4432989666105,-9.83023343678579,18.61187,18.17493,17.56927,17.25326,16.92578,QSO
1237652947990544441,4.12682153215354,-9.64820148830037,18.51753,18.34226,18.08334,17.83657,17.80858,QSO
1237656536972787984,329.044760984965,-9.31263830873755,19.57605,19.19275,18.42766,18.03421,17.79873,QSO
1237656538050658420,338.658572748624,-9.36280728870563,18.71279,18.31937,17.78156,17.43504,17.16324,QSO
1237656538586021906,335.22418778436,-8.59803422621055,18.25601,18.09489,17.80273,17.39575,17.44908,QSO
1237653437618716730,347.190004576929,-9.19000095901682,17.75747,17.51318,16.92324,16.44986,16.60135,QSO
1237653437618782390,347.37257693339,-9.20861724250793,19.21185,18.69186,17.86667,17.38373,17.11926,QSO
1237656539125973127,342.320324547094,-8.7853755455973,18.59951,18.5137,18.22694,17.85471,17.80956,QSO
1237656539128070250,347.177266640764,-9.04952697758725,18.96889,18.78529,18.26053,17.78341,17.71816,QSO
1237653441912635574,354.140449648902,-9.43802418319548,18.99088,18.78749,18.47012,18.37011,18.05372,QSO
1237653442450489499,356.426119747368,-9.24846606270856,19.06462,18.88488,18.51044,18.1213,18.10591,QSO
1237653442451079239,357.690237856486,-9.12982941810191,19.33558,19.23487,18.81004,18.60163,18.16223,QSO
1237653442988409013,358.786416380686,-8.78347794051936,19.41533,18.81234,17.93787,17.46595,17.26277,QSO
1237656567042540214,322.187781193346,-1.19166123898948,19.46067,18.81187,18.05983,17.6123,17.35509,QSO
1237653586870468761,121.038501261509,38.8968843200069,18.63016,17.8131,17.13435,16.62081,16.6348,QSO
1237653587405439294,117.276064999676,35.6926980286488,19.57634,19.16323,18.4629,17.98013,17.77925,QSO
1237656567586095371,337.450056091151,-0.726340185067513,19.19514,18.61007,18.00042,17.59301,17.38135,QSO
1237653587947290693,126.021652050359,44.879467468738,18.36491,18.05414,17.6755,17.3546,17.19009,QSO
1237653588478525752,115.381766173474,34.8481572047266,18.74277,18.13852,17.44571,17.10446,16.86484,QSO
1237653588483244067,123.615379216519,43.6180905139627,18.16565,18.06863,17.92571,17.57211,17.66991,QSO
1237657069549715535,30.1611488003331,-0.998469766310811,18.56416,18.21121,17.94394,18.04795,17.82911,QSO
1237653612114018434,150.426061868455,56.5972129059895,19.02987,18.76517,18.19114,17.79013,17.57841,QSO
1237657070620180592,22.6923555704903,-0.133577923390052,19.44466,19.39634,19.09347,18.91265,18.73899,QSO
1237653612646564099,136.331019498325,51.0997079558935,18.91237,18.62615,18.07329,17.62904,17.54134,QSO
1237653612647874634,140.136327318044,52.901747670342,19.42953,18.48293,17.67855,17.24205,16.99149,QSO
1237657117873078451,127.844493737718,37.4111292076315,19.23643,19.0193,18.62057,18.43087,18.19728,QSO
1237657118403657960,115.96677422986,27.2109738248497,15.88748,15.78934,15.67848,15.66807,15.50478,QSO
1237657118413357275,135.259710685198,42.8326283581277,19.14142,18.88449,18.34562,17.94147,17.80039,QSO
1237657118948196465,130.195662497852,40.1130596742324,19.06354,18.82199,18.47094,18.17014,18.10304,QSO
1237653613722009704,140.297992897245,54.2365725343577,19.54944,19.00419,18.21039,17.75307,17.50935,QSO
1237657119478513955,116.990170279716,29.6841678988374,19.28216,18.93643,18.51894,18.18153,18.06779,QSO
1237653614259994836,143.631488993479,56.1379334254138,19.30391,18.48962,17.63308,17.16639,16.98981,QSO
1237653614796341362,141.286175945969,55.7397691765735,19.27085,19.06807,18.74674,18.30528,18.36272,QSO
1237657189814960698,322.363093669811,-0.946398196838663,19.56191,19.26578,18.63514,18.1859,18.00824,QSO
1237657189817319734,327.680177418969,-0.88963071230359,19.29364,18.69283,17.86256,17.36053,17.09764,QSO
1237657189817319763,327.704746972891,-1.04008342319396,19.27525,18.86589,17.95225,17.44216,17.21041,QSO
1237657189818433661,330.263086072661,-0.883398155531628,17.13506,16.80908,16.3934,15.97153,16.0985,QSO
1237648720151642345,167.752529453324,-0.893032639018269,17.82171,16.18506,15.35982,14.81807,14.51594,QSO
1237648720143712447,149.638302943322,-0.855179803971567,18.63332,16.71089,15.70081,15.17513,14.81115,QSO
1237655504572710951,258.702095872828,33.4606313455031,16.98537,16.84349,16.60972,16.03903,16.2044,QSO
1237655554497315264,247.530807474706,-0.193459869918371,17.43277,16.24303,15.48649,15.0439,14.69344,QSO
1237648705676968324,243.115990286375,1.03330665626928,18.99687,18.5011,18.02337,17.56481,17.41525,QSO
1237648705676902497,242.936769733086,0.857224689236331,17.88213,17.23204,16.57849,16.06958,15.8293,QSO
1237655691944787971,232.507559948215,-2.0708440606887,17.89993,16.95038,16.31334,15.88755,15.56324,QSO
1237655692480938032,230.842405631394,-1.68261111269387,18.58233,18.16187,17.62901,17.06357,16.89816,QSO
1237648705140097318,243.172023162808,0.631073133267631,19.05902,18.55936,17.95519,17.43674,17.3192,QSO
1237655742409212093,227.112520011974,4.38954024861444,19.47833,18.16569,17.26043,16.77801,16.52727,QSO
1237655742409474274,227.737406172434,4.3118734872919,18.5323,17.59918,16.94315,16.52809,16.28373,QSO
1237648705126400177,211.8465253776,0.475646866901579,18.65893,17.14018,16.27076,15.8353,15.52274,QSO
1237655742946345050,227.784506383777,4.85464476774676,17.4054,16.84837,16.57029,16.08792,16.10476,QSO
1237655742947328067,229.967397662933,4.61511341014413,18.389,17.60138,16.97475,16.50215,16.30547,QSO
1237655742948704388,233.113179836145,4.32283075637389,18.32746,17.90516,17.42643,16.82019,16.79989,QSO
1237655743476793507,213.09160875905,6.40407243446014,18.06909,16.96956,16.26896,15.81206,15.56778,QSO
1237648704599294306,234.094442843055,0.00879655159400399,19.27563,18.11327,17.31819,16.86258,16.60673,QSO
1237648704598442308,232.183117962818,0.127950216944285,18.87059,18.18999,17.48175,16.97289,16.73554,QSO
1237648704597066349,229.070235504895,0.134581227957157,19.51713,18.07211,17.22964,16.66448,16.36116,QSO
1237648704597065781,229.004016807184,0.163810461534484,18.89621,18.52314,17.89765,17.40022,17.24359,QSO
1237648704592805913,219.267159483117,0.118088666854572,17.83821,17.88228,17.77022,17.27912,17.38064,QSO
1237655743487738197,238.103656500074,4.29062147251955,18.83804,17.89882,17.31843,16.94328,16.68778,QSO
1237648704587104262,206.220459804775,0.0889611187516008,17.71589,16.97175,16.33239,15.87558,15.64381,QSO
1237648704586973290,205.962768095654,0.0763286454201606,17.86844,17.31957,16.82959,16.45046,16.30176,QSO
1237648704577929299,185.280797414076,0.0475317077532274,19.53852,19.139,18.55866,18.17328,17.99881,QSO
1237648704055935349,219.365855770835,-0.395426347859316,19.12844,18.30473,17.51784,16.96565,16.79258,QSO
1237652900760584218,28.8751201525089,-8.95113545105811,16.98296,16.87936,16.64418,16.16758,16.22554,QSO
1237652900764123294,37.0891048016726,-8.35173098156522,19.36964,18.86199,18.31141,17.90669,17.88698,QSO
1237652900766089427,41.5860086587737,-8.00174360864617,19.34175,17.84467,16.94178,16.48249,16.24527,QSO
1237656238472692046,326.891103524222,0.672504110015467,19.13087,18.39635,17.82927,17.38859,17.24976,QSO
1237652901295161474,23.5577799697696,-9.05334926524726,19.48254,18.26793,17.29643,16.83925,16.55925,QSO
1237652901300076589,34.8713436336537,-8.0864114887782,17.52229,16.92894,16.45425,16.01282,15.89223,QSO
1237652901309055145,55.3919442447812,-5.78768152075276,18.37763,17.68652,17.15209,16.70469,16.59493,QSO
1237656240631775358,352.002295172288,13.5869335519852,18.53422,17.70543,16.96755,16.48433,16.20289,QSO
1237656241158619693,328.607268835667,11.5248486719562,19.40098,18.00567,17.13277,16.58363,16.36539,QSO
1237652901309055156,55.4211158451834,-5.88760979873601,19.09548,18.64534,18.18038,17.82817,17.72163,QSO
1237656241695359024,328.135049681839,11.897497570104,19.04898,18.58468,18.07456,17.70864,17.5834,QSO
1237652901835374725,31.246874394523,-8.13778598512753,18.17566,16.7184,15.93412,15.49353,15.22169,QSO
1237656241707811063,357.331772623448,14.5595703359936,18.46258,16.95756,16.09023,15.63217,15.34256,QSO
1237656242780700695,355.186115462404,15.4377347415038,18.27161,17.70791,16.95837,16.48409,16.20523,QSO
1237656242780700717,355.226148406925,15.2746793851005,17.33023,17.03126,16.79564,16.56279,16.52979,QSO
1237652934569165558,315.522238041989,-6.79891560959727,18.67884,16.84995,15.78879,15.26647,14.89121,QSO
1237652630169845805,354.274615505952,-9.61825528727881,18.40926,18.11032,17.64514,17.19922,17.0997,QSO
1237656494033141921,344.068076689969,12.8159094455052,19.58729,18.01288,17.19909,16.61873,16.41696,QSO
